STUDENTID,sessionTotalTimeSeconds,numVisitedQuestions,totalActions,EfficientlyCompletedBlockA,EfficientlyCompletedBlockB,VH356862,VH098810,VH098519,VH098808,VH139047,VH098759,VH098740,VH134366,VH098753,VH134387,VH098783,BlockRev,VH098812,VH139196,VH134373,VH098839,VH098597,VH098556,VH098522,VH098779,VH098834,EOSTimeLft,SecTimeOut,HELPMAT8
2333350263,1543.014,20,206,True,True,12.274,24.293,70.513,90.654,67.736,177.094,44.753,127.0,86.253,89.164,88.296,13.917,100.784,86.983,75.11,86.337,84.2,42.476,81.35,26.684,61.23,5.913,0.0,0.0
2333350514,224.744,20,150,True,False,1.69,6.137,7.59,5.877,17.246,6.867,8.59,51.77,5.88,22.767,6.21,2.921,5.99,19.176,19.267,4.19,7.427,4.893,6.28,5.72,5.53,2.726,0.0,0.0
2333350590,1025.2,20,332,True,False,7.117,14.397,35.394,69.296,124.49,84.407,12.814,99.316,27.387,29.673,77.45,7.339,42.434,41.999,53.372,86.524,45.971,21.649,83.38,37.317,21.307,2.167,0.0,0.0
2333350859,1295.82,20,307,True,True,8.296,40.083,43.64,165.778,53.067,84.362,74.78,135.57,157.184,52.282,70.418,8.904,63.38,79.7,70.453,41.097,22.72,22.437,10.779,15.322,70.438,5.13,0.0,0.0
2333350956,1711.886,20,179,True,True,7.94,22.766,119.244,294.426,55.89,105.687,46.757,160.9,132.52,65.9,155.86,6.102,30.13,62.546,156.55,72.257,75.373,17.787,54.617,37.337,27.423,3.874,0.0,0.0
2333351049,1824.417,20,517,True,True,10.127,28.396,38.214,90.98,199.44,130.3,133.366,88.194,15.571,190.653,134.61,4.539,187.853,14.34,201.897,129.51,40.292,33.828,50.53,20.613,77.101,0.0,4.063,0.0
2333351103,1819.993,20,221,True,True,10.007,16.646,51.449,84.887,346.73,195.794,31.84,139.76,12.42,30.063,201.39,50.925,143.44,62.103,113.087,90.31,83.746,15.014,56.273,15.696,58.797,4.793,4.823,0.0
2333351201,1545.09,20,472,True,False,10.746,13.466,55.778,70.973,47.89,112.839,22.881,120.976,99.48,91.347,121.119,12.155,124.045,139.125,123.802,128.87,55.476,71.409,21.542,49.828,46.847,4.496,0.0,0.0
2333351367,1788.753,20,357,True,False,10.46,30.163,68.334,30.776,97.407,367.73,84.596,99.867,57.36,84.28,46.52,2.962,85.833,138.063,187.938,67.39,57.823,88.684,68.78,27.046,83.124,3.617,0.0,0.0
2333351448,1659.47,20,589,True,True,9.8,20.246,50.877,54.041,106.312,112.791,60.409,193.977,111.524,100.45,54.129,6.934,106.687,106.236,118.017,122.493,49.631,20.28,56.023,130.923,58.62,9.07,0.0,0.0
2333352045,1591.374,20,461,True,True,11.41,14.53,82.19,125.13,81.044,136.216,40.824,103.563,56.563,62.977,152.003,5.361,36.387,61.697,229.193,96.88,25.027,14.076,185.27,34.227,34.82,1.986,0.0,0.0
2333352398,1836.826,20,382,True,True,8.526,17.16,45.79,169.803,99.176,87.718,25.778,186.803,166.537,30.407,38.136,1.31,125.465,72.199,224.289,75.323,98.7,29.27,165.881,59.541,105.501,0.0,3.51,0.003
2333352738,778.296,20,203,True,False,7.543,37.517,24.01,34.546,82.3,111.024,34.403,66.857,31.073,34.257,67.98,8.649,27.336,54.314,56.81,26.21,9.2,14.826,15.017,12.454,14.983,6.987,0.0,0.0
2333352827,1816.96,20,178,True,True,13.167,26.106,125.177,112.473,326.764,167.74,58.85,145.236,97.394,50.653,161.627,0.0,47.726,62.684,49.05,132.483,39.82,52.757,70.604,28.576,42.2,0.0,5.873,0.0
2333353238,1387.284,20,368,True,True,7.147,10.95,89.681,60.296,163.86,108.224,25.196,111.464,41.42,49.343,63.26,8.007,78.183,119.504,125.345,48.764,49.067,13.77,91.603,14.657,105.973,1.57,0.0,0.0
2333353530,1136.893,20,319,True,False,2.743,10.964,31.11,92.29,106.39,201.91,21.363,80.213,61.33,27.787,84.187,2.84,26.356,50.17,130.287,60.787,36.266,22.764,28.3,22.336,31.624,4.876,0.0,0.0
2333354340,1218.503,20,342,True,True,3.97,15.206,37.894,101.76,41.33,109.91,38.526,103.4,102.794,127.496,59.83,3.13,50.197,103.187,78.163,102.107,18.193,20.813,25.12,11.61,58.854,5.013,0.0,0.0
2333355192,1264.164,20,332,True,True,12.57,36.243,27.245,165.005,45.611,61.456,31.736,60.562,137.661,28.838,147.357,5.334,46.501,55.616,56.719,37.624,76.667,66.126,52.564,49.767,55.092,3.47,0.0,4.4
2333355281,1485.097,20,251,True,True,9.05,38.83,68.637,42.736,108.29,129.33,28.27,173.184,87.283,100.22,83.24,10.984,156.347,50.039,154.324,83.233,36.784,10.21,59.196,20.496,30.134,4.28,0.0,0.0
2333355541,1237.277,20,251,True,True,18.223,18.124,121.81,34.956,43.94,87.06,40.907,151.583,93.577,57.333,56.03,14.954,65.177,76.67,104.27,59.147,40.936,23.244,29.333,28.59,68.633,2.78,0.0,0.0
2333355974,1624.9,20,242,True,True,11.557,35.516,46.067,55.993,150.304,74.486,114.69,159.127,65.367,53.4,163.373,3.63,72.593,103.787,232.49,57.42,84.53,24.873,62.373,14.497,35.597,3.23,0.0,0.0
2333356130,813.92,20,218,True,False,6.533,18.667,39.063,11.827,61.42,121.873,15.543,94.087,13.473,101.574,47.67,2.926,41.833,57.947,28.85,49.53,18.143,18.0,33.94,19.72,8.407,2.894,0.0,0.0
2333356172,1490.93,20,284,True,False,8.81,28.283,160.027,51.05,76.026,71.724,106.926,70.304,70.86,151.51,63.913,16.467,115.807,54.33,98.726,54.89,52.144,26.066,72.653,55.17,80.2,5.044,0.0,0.0
2333356385,1200.096,20,281,True,False,5.583,15.237,45.766,72.05,95.094,131.34,15.406,99.594,73.173,24.403,38.987,3.02,26.617,73.553,285.77,61.963,30.584,12.576,31.94,11.9,44.01,1.53,0.0,0.0
2333356911,1272.063,20,324,True,True,4.36,22.196,54.007,101.157,52.34,106.73,28.476,95.657,26.17,103.807,110.146,4.944,45.94,110.664,122.316,59.94,46.164,23.463,83.963,18.653,47.647,3.323,0.0,0.0
2333356997,1355.88,20,255,True,False,8.59,15.256,36.894,110.02,82.46,22.553,40.227,69.413,61.11,127.967,41.583,4.714,73.26,125.863,251.894,76.046,26.24,33.097,74.436,26.49,42.397,5.37,0.0,0.0
2333357268,1768.35,20,235,True,True,6.62,83.493,53.477,89.739,179.521,82.643,88.249,198.278,110.0,69.65,124.87,16.521,142.032,63.205,140.909,47.957,87.91,47.103,39.775,55.244,38.644,2.51,0.0,0.0
2333357420,1255.1,20,306,True,False,6.39,18.28,40.55,71.297,116.62,127.786,43.777,101.173,138.126,56.387,55.47,4.697,34.67,52.447,74.043,90.367,39.567,14.663,106.8,34.09,22.657,5.243,0.0,0.0
2333357489,1816.62,16,179,False,False,14.93,29.036,51.927,82.83,140.083,197.377,142.133,292.947,139.993,170.394,95.163,0.0,242.723,66.421,42.389,96.337,8.45,0.0,0.0,0.0,0.0,0.0,3.487,0.0
2333357519,1453.097,20,279,True,False,7.847,27.703,48.76,19.877,50.963,54.41,29.447,76.08,95.66,138.063,228.587,5.337,178.332,72.844,79.874,86.743,22.233,62.774,63.883,28.743,67.047,7.89,0.0,0.0
2333357934,898.43,20,215,True,False,4.224,24.976,18.57,57.017,40.007,63.813,15.793,71.757,56.137,81.763,95.703,24.532,28.737,59.893,91.364,25.956,27.67,11.96,17.214,31.47,34.864,15.01,0.0,0.0
2333358213,1706.91,20,344,True,False,4.836,11.76,41.114,183.282,55.144,84.294,35.503,134.136,207.284,172.826,120.251,20.706,37.11,45.896,101.473,76.527,57.627,23.494,21.619,12.396,256.502,3.13,0.0,0.0
2333358329,1816.554,18,602,False,True,10.717,67.556,257.863,91.818,62.2,151.616,86.887,85.68,120.497,117.819,216.907,0.0,72.16,72.444,211.243,63.507,66.829,24.881,0.0,32.453,0.0,0.0,3.477,0.0
2333358515,1767.92,18,242,False,True,12.41,30.147,76.747,71.266,109.564,221.98,89.566,98.864,97.866,240.31,91.68,0.0,83.984,263.4,93.833,112.327,28.126,24.82,0.0,7.56,0.0,0.0,13.47,0.0
2333358621,1795.293,20,312,True,False,11.616,32.217,53.566,108.82,53.433,134.517,85.89,128.12,194.186,144.67,64.766,19.978,181.18,121.524,53.433,44.047,39.11,34.59,67.773,33.876,175.411,12.57,0.0,0.0
2333358817,1605.946,20,290,True,True,7.21,18.516,40.6,78.687,86.777,260.987,30.513,137.33,88.1,130.437,77.296,15.903,102.427,100.003,83.153,82.3,49.054,36.344,86.163,17.139,69.084,7.923,0.0,0.0
2333359465,1747.21,20,325,True,True,24.413,64.184,97.249,79.413,126.683,136.777,60.217,149.016,126.597,43.36,220.93,8.841,34.24,68.747,165.363,63.143,75.26,42.454,65.843,35.983,54.32,4.177,0.0,0.0
2333359554,1697.116,20,511,True,True,5.123,15.264,92.833,65.67,400.35,239.466,48.404,174.146,81.987,25.226,38.331,5.723,59.807,62.286,97.033,23.53,30.404,23.976,110.877,8.864,83.036,4.78,0.0,0.0
2333359627,1477.054,20,211,True,False,5.88,30.784,82.736,173.948,118.072,149.494,22.89,97.59,105.493,114.451,189.84,3.28,39.826,34.64,89.57,52.876,56.974,13.546,23.55,26.854,39.32,5.44,0.0,0.0
2333359902,1813.244,17,536,False,False,10.05,19.124,63.45,73.593,92.927,163.406,45.074,139.18,212.813,192.563,38.394,0.0,127.073,162.123,202.804,58.926,188.284,18.45,0.0,0.0,0.0,0.0,5.01,0.0
2333360854,1369.203,20,273,True,True,7.446,16.927,59.413,53.257,302.597,40.91,44.443,164.977,65.066,96.734,42.286,6.927,44.387,122.953,63.704,53.72,48.486,15.607,60.83,10.847,44.72,2.966,0.0,0.0
2333361079,1692.363,20,848,True,False,5.947,17.58,16.823,91.54,189.28,142.43,16.42,146.85,47.397,86.203,44.19,5.173,33.917,98.05,89.093,79.164,28.329,40.84,444.166,14.237,48.677,6.057,0.0,0.0
2333361168,1075.45,20,257,True,True,4.273,23.884,50.253,19.33,92.01,16.713,56.974,249.76,10.2,32.88,32.843,7.977,59.07,125.46,41.437,88.663,30.667,15.306,25.343,37.034,51.343,4.03,0.0,0.0
2333361320,437.083,20,159,True,False,4.236,16.74,25.324,28.07,78.806,27.757,35.787,45.756,3.524,14.963,5.647,3.359,7.09,10.01,36.646,3.91,19.567,13.863,18.55,28.667,4.367,4.444,0.0,0.0
2333361516,1467.347,20,282,True,True,16.507,61.329,51.008,240.623,68.094,98.886,60.484,70.623,187.247,70.633,73.506,4.117,77.92,66.697,111.677,44.346,33.904,17.253,57.373,12.409,38.611,4.1,0.0,0.0
2333361605,1411.28,20,272,True,True,9.23,13.554,29.17,50.21,42.653,89.273,56.13,61.12,90.403,267.09,94.587,13.524,83.43,64.303,122.61,90.856,28.424,37.653,94.539,22.21,40.601,9.71,0.0,0.0
2333361770,1483.583,20,654,True,False,6.99,40.915,51.314,50.946,71.618,121.686,71.957,101.803,114.753,73.987,154.774,2.691,71.383,69.963,93.437,76.026,134.247,19.874,46.287,38.296,69.003,1.633,0.0,0.0
2333362521,983.14,20,228,True,False,5.716,10.747,31.78,67.617,33.03,91.613,37.107,71.863,32.383,39.474,44.663,2.554,68.873,87.92,90.347,51.437,49.74,25.503,69.706,32.883,28.274,9.91,0.0,0.0
2333362709,1566.837,20,238,True,True,14.943,18.084,41.956,57.514,211.26,94.033,45.367,205.32,36.86,24.47,66.0,11.3,65.44,71.47,73.893,45.223,46.844,56.753,163.274,42.523,172.26,2.05,0.0,0.0
2333362865,1169.94,20,215,True,False,9.66,19.417,15.36,31.023,123.637,64.98,27.42,52.636,45.697,37.79,35.937,3.837,71.306,37.944,101.493,52.747,25.793,16.123,317.613,11.247,61.347,6.933,0.0,0.0
2333363110,1647.05,20,266,True,True,8.94,16.29,108.827,53.42,157.76,228.323,39.957,118.75,61.15,52.466,107.837,4.514,75.53,110.83,174.45,64.92,20.203,15.367,123.35,21.953,78.76,3.453,0.0,0.0
2333363390,1169.513,20,190,True,False,4.886,20.25,61.074,122.766,64.404,65.323,19.83,112.27,51.62,19.7,77.417,4.294,73.393,119.847,67.06,45.203,33.977,77.526,20.776,45.907,58.557,3.433,0.0,0.0
2333363497,1523.32,20,324,True,True,10.007,11.143,43.164,17.286,132.067,115.083,51.894,136.383,109.377,53.816,85.66,8.479,70.677,122.44,79.017,98.983,41.72,27.577,172.017,20.056,108.067,8.407,0.0,0.0
2333363641,1820.203,20,357,True,True,15.66,11.487,40.127,103.742,151.764,107.68,105.027,219.717,155.325,124.908,237.842,9.913,76.754,240.43,43.293,41.537,32.403,35.628,17.473,13.603,18.01,12.34,5.54,0.0
2333365244,1457.04,20,253,True,True,19.836,18.314,31.236,55.114,142.313,49.567,89.56,326.966,116.377,38.71,57.767,3.994,79.52,77.596,32.837,69.927,55.564,26.09,64.934,22.309,77.093,1.416,0.0,0.0
2333365431,1579.227,20,318,True,True,8.773,25.987,67.81,102.137,167.227,85.886,79.293,120.744,44.686,29.35,79.04,3.946,34.944,39.116,164.274,96.598,58.312,60.776,108.671,112.42,87.337,1.9,0.0,0.0
2333365848,1657.493,20,213,True,True,15.016,31.554,55.27,146.493,85.21,217.813,64.427,90.217,170.27,81.653,46.687,7.559,99.356,57.594,118.64,69.093,100.497,34.282,54.554,51.105,55.876,4.327,0.0,0.0
2333365945,1590.544,20,221,True,True,9.607,24.967,77.186,86.257,126.7,244.987,30.91,162.476,73.494,61.993,137.007,6.85,62.45,71.953,50.847,93.693,52.727,38.703,81.987,33.69,55.44,6.62,0.0,0.0
2333366445,1635.943,20,317,True,True,10.15,26.306,50.24,34.544,181.45,130.007,33.616,115.033,49.988,91.028,31.08,10.621,40.777,106.083,376.396,135.916,60.854,29.654,62.7,30.533,22.653,6.314,0.0,0.0
2333366607,1822.03,20,310,True,True,9.203,26.186,185.05,88.177,74.84,183.338,73.256,110.394,130.596,77.693,96.74,2.8,41.777,154.117,122.473,90.73,50.422,50.448,147.714,39.084,62.052,0.0,4.94,0.0
2333366798,1139.747,20,231,True,True,10.854,16.283,98.9,36.863,81.537,148.567,53.726,94.957,49.3,39.607,58.03,2.277,52.533,101.58,64.863,82.828,24.032,19.164,32.037,11.203,59.336,1.27,0.0,0.0
2333367131,1812.416,18,283,False,True,12.723,48.58,111.883,186.704,108.7,236.386,61.524,130.82,319.523,87.133,56.6,0.0,93.094,68.146,52.64,69.504,65.816,80.31,0.0,19.526,0.0,0.0,2.804,0.0
2333367221,1293.204,20,198,True,True,18.317,26.417,54.083,34.927,52.646,159.62,81.65,145.79,47.294,35.693,45.357,3.344,41.64,60.253,132.547,96.736,50.234,36.253,68.09,36.127,55.296,10.89,0.0,0.0
2333367638,1827.313,20,288,True,True,12.15,46.877,45.306,117.955,222.62,117.389,41.402,96.055,110.741,117.914,100.141,3.634,175.344,59.757,88.966,163.127,91.217,57.429,57.946,12.486,85.584,0.0,3.273,0.0
2333368499,1660.906,20,336,True,True,6.43,47.093,78.213,130.864,99.543,130.277,45.833,189.55,71.957,52.786,55.084,6.733,59.42,153.62,146.293,117.457,28.34,20.17,101.18,23.053,94.763,2.247,0.0,0.0
2333368677,1765.76,20,608,True,False,7.366,19.207,75.217,79.703,91.487,26.59,32.88,137.776,100.944,250.796,61.9,8.66,67.807,77.273,130.967,127.71,49.987,100.526,142.65,146.087,25.807,4.42,0.0,0.0
2333368928,1616.293,20,282,True,True,11.317,24.346,58.377,40.267,58.44,88.486,102.867,129.973,192.357,81.527,117.06,9.248,52.04,137.073,84.584,168.08,59.037,59.863,38.323,16.994,76.91,9.124,0.0,0.0
2333369088,1829.413,20,329,True,False,8.086,40.624,69.627,37.596,108.897,162.543,98.744,129.889,140.257,179.221,38.444,4.564,117.176,89.463,120.977,107.956,25.496,53.214,139.383,74.541,78.195,0.0,4.52,0.0
2333369371,1622.25,20,736,True,False,9.243,34.137,85.753,63.763,61.63,104.984,105.71,86.586,80.034,231.086,36.16,3.063,156.537,133.24,186.107,100.603,14.933,11.737,47.037,18.31,45.88,5.717,0.0,0.0
2333369525,1356.937,20,286,True,True,13.264,25.54,80.806,81.974,251.756,98.864,52.74,112.436,176.92,23.357,52.147,3.64,66.98,65.683,46.541,55.955,32.744,16.624,17.327,26.647,52.832,2.16,0.0,0.0
2333370574,1776.373,20,375,True,False,6.367,16.567,56.041,150.082,210.313,100.998,86.736,101.93,104.46,47.16,92.203,14.38,118.597,77.36,227.424,109.85,48.858,46.389,62.328,35.093,52.7,10.537,0.0,0.0
2333371660,1019.59,20,215,True,True,16.257,15.767,18.55,32.31,26.536,59.084,33.17,85.316,49.764,62.77,129.71,19.823,42.216,55.437,54.287,35.146,34.54,45.364,78.066,25.5,90.47,9.507,0.0,0.0
2333372071,1446.524,20,363,True,False,10.587,9.064,136.403,29.722,274.685,62.679,19.842,120.864,63.091,104.968,56.798,6.575,66.78,127.93,70.963,41.52,30.576,60.147,32.92,20.261,87.703,12.446,0.0,0.0
2333372577,1808.13,20,214,True,True,12.86,41.145,75.639,148.756,155.257,174.63,82.02,106.877,6.41,99.608,217.317,42.75,64.594,61.46,80.453,58.671,53.452,26.407,214.477,21.219,54.401,9.727,0.0,0.0
2333372615,1815.017,20,298,True,True,3.873,23.04,88.58,189.357,207.16,222.737,38.933,107.107,82.737,94.383,97.49,0.0,85.673,90.91,84.57,180.204,45.589,28.851,65.103,39.889,36.361,0.0,2.47,0.0
2333373212,1700.813,20,573,True,True,9.756,171.897,90.7,311.784,88.742,96.554,66.85,116.147,65.436,193.834,41.78,73.32,43.866,70.924,32.153,31.04,28.291,28.202,41.387,25.717,68.253,4.18,0.0,0.0
2333373361,1670.22,20,268,True,True,10.707,41.599,43.033,243.397,55.367,170.986,57.909,145.367,135.948,65.819,144.577,5.83,42.736,69.897,54.843,79.768,41.149,38.707,137.421,15.256,66.601,3.303,0.0,0.0
2333373867,1505.59,20,270,True,True,18.874,18.1,77.495,111.0,134.809,105.581,51.433,162.204,87.366,102.397,78.887,46.244,70.85,101.46,94.49,57.383,41.423,34.354,35.53,29.706,44.614,1.39,0.0,0.0
2333374022,1724.417,20,452,True,True,9.853,22.187,81.273,130.26,278.251,124.29,73.81,229.304,104.032,43.233,60.498,7.246,39.873,77.693,67.627,207.513,21.437,47.903,16.46,27.617,44.99,9.067,0.0,0.0
2333374201,1582.954,20,262,True,False,14.21,22.95,62.574,27.146,92.634,88.173,48.507,114.193,73.377,75.41,103.9,9.989,76.076,71.624,281.07,140.007,62.53,21.32,121.9,32.187,36.763,6.414,0.0,0.0
2333374308,1741.283,20,804,True,True,12.267,16.35,25.253,90.04,43.907,194.83,45.186,119.41,152.217,133.733,97.534,18.017,121.216,182.22,138.973,60.004,59.783,41.107,46.853,18.336,110.837,13.21,0.0,0.0
2333376343,1300.647,20,287,True,True,9.747,9.924,51.956,73.37,71.778,191.964,10.75,109.534,153.435,47.059,46.351,15.691,28.05,102.592,92.137,73.562,82.958,15.609,57.174,17.804,26.513,12.689,0.0,0.0
2333376360,1509.33,20,266,True,True,6.96,15.297,50.877,42.59,101.323,117.427,25.863,81.137,67.36,161.24,80.126,12.556,72.327,39.903,435.03,48.91,35.56,17.004,22.394,34.72,37.296,3.43,0.0,0.0
2333376670,1256.647,20,484,True,True,4.583,11.487,54.077,56.94,158.006,24.877,14.933,85.544,50.023,41.967,135.88,7.634,30.93,116.58,123.96,40.12,105.853,28.12,74.404,26.837,50.826,13.066,0.0,0.0
2333376947,1453.987,20,314,True,True,13.077,20.357,54.86,76.863,160.257,119.196,76.274,97.656,62.764,77.613,35.897,17.123,69.223,117.293,72.744,93.293,31.177,26.43,81.834,79.82,56.956,13.28,0.0,0.0
2333377005,1720.603,20,308,True,True,11.997,39.77,102.65,387.576,106.347,122.317,97.16,83.61,63.903,92.137,126.326,9.323,60.544,131.14,47.526,44.82,38.957,30.773,17.85,51.52,44.824,9.533,0.0,0.0
2333377145,1231.473,20,214,True,False,4.823,8.866,56.574,71.454,97.056,134.81,23.543,237.033,3.361,62.159,19.988,10.013,65.886,59.31,153.173,59.741,23.693,15.783,51.283,12.097,58.767,2.06,0.0,0.0
2333377358,1445.803,20,273,True,True,21.516,18.647,53.333,58.67,114.94,97.474,105.413,139.817,115.676,114.827,72.607,24.257,50.133,48.943,99.667,95.857,63.953,23.1,35.353,52.367,29.6,9.653,0.0,0.0
2333377366,1549.83,20,168,True,True,9.533,25.3,87.343,44.364,188.65,118.646,67.287,164.027,37.92,59.78,81.65,6.004,92.35,112.813,100.457,73.686,88.45,25.097,63.183,44.777,56.15,2.363,0.0,0.0
2333377455,1455.347,20,428,True,False,14.817,12.117,29.38,77.763,349.013,212.414,40.356,125.804,7.057,133.293,53.033,4.094,72.89,1.747,10.306,84.262,33.037,25.264,140.88,17.721,8.475,1.624,0.0,0.0
2333377471,1618.537,20,481,True,True,4.047,13.6,157.237,74.327,56.113,107.34,93.647,60.576,224.211,123.071,39.741,5.938,55.205,134.922,132.713,51.941,24.48,52.577,19.211,104.409,78.564,4.667,0.0,0.0
2333377692,1083.886,20,352,True,False,9.806,12.894,29.433,29.823,102.86,224.347,27.303,76.324,53.662,44.394,82.603,15.053,36.071,68.406,73.314,31.746,39.087,12.233,16.38,53.32,36.404,8.423,0.0,0.0
2333378052,1477.994,20,339,True,True,9.687,16.973,95.167,43.667,116.476,160.697,54.617,122.84,127.643,31.123,37.6,16.394,36.747,62.087,173.433,53.857,81.893,44.087,79.266,29.96,78.4,5.38,0.0,0.0
2333378494,1816.227,15,246,False,True,10.223,29.68,153.384,160.92,197.993,152.953,132.93,223.854,70.706,181.974,78.273,0.0,41.76,128.643,204.72,42.581,0.0,0.0,0.0,0.0,0.0,0.0,5.633,0.0
2333378711,1811.256,12,169,False,True,15.23,24.979,100.217,178.377,246.763,293.764,97.02,213.926,132.361,64.129,231.344,0.0,208.243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.903,0.0
2333379237,1799.184,20,384,True,True,12.314,20.533,90.863,80.384,249.216,106.84,167.21,143.724,64.623,111.64,52.267,5.554,44.04,157.363,94.93,110.785,33.595,37.077,118.947,26.56,57.636,13.083,0.0,0.0
2333379261,1765.656,20,604,True,False,15.34,29.32,92.003,108.527,333.31,102.603,77.373,120.257,238.297,84.67,86.416,5.967,73.467,77.123,56.444,71.1,29.26,11.296,66.203,30.117,54.02,2.543,0.0,0.0
2333379504,1833.924,13,209,False,True,10.487,12.264,55.606,80.794,61.866,81.447,58.07,89.71,567.987,230.32,431.526,0.0,94.33,32.794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.723,0.0
2333379580,1755.253,20,283,True,False,11.76,15.22,73.757,193.096,143.16,115.49,82.974,83.226,101.547,68.987,38.216,6.993,107.414,107.72,168.633,79.433,128.347,17.65,60.053,25.0,116.604,9.973,0.0,0.0
2333379644,1161.766,20,208,True,False,4.573,20.087,133.493,70.577,179.883,109.427,58.88,91.66,22.11,29.14,40.936,8.03,63.634,36.85,46.056,39.547,56.107,35.973,23.47,38.363,43.41,9.56,0.0,0.0
2333379652,1106.23,20,161,True,False,6.06,15.04,41.55,79.61,83.009,58.404,30.271,105.216,65.45,38.177,71.439,34.04,81.757,87.564,28.719,46.447,40.524,23.657,85.017,28.657,48.122,7.5,0.0,0.0
2333379849,1713.64,20,338,True,True,18.8,18.757,99.45,68.663,177.877,94.726,63.904,113.73,87.276,62.647,66.32,13.827,116.437,112.17,274.31,102.366,47.124,35.546,60.99,31.954,33.053,13.713,0.0,0.0
2333379903,1828.704,11,400,False,False,15.587,31.347,216.026,210.41,516.564,123.8,80.11,416.01,32.8,134.444,34.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.866,0.0
2333379920,1817.587,10,402,False,False,4.337,65.026,167.033,162.244,239.163,286.521,103.31,332.34,129.063,321.957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.593,0.0
2333380537,1823.327,19,356,False,False,22.5,77.806,175.187,148.747,204.152,143.273,33.73,166.883,83.052,124.02,121.421,0.0,55.195,94.974,107.09,62.224,98.742,32.788,0.0,19.333,45.234,0.0,6.976,0.0
2333382131,1823.177,20,701,True,True,23.463,38.797,66.85,39.537,72.89,34.85,47.733,92.05,55.847,62.516,94.814,4.4,95.713,80.293,147.707,74.817,96.486,35.03,463.11,105.037,83.897,0.0,7.34,0.0
2333382203,1827.484,20,423,True,True,14.174,22.059,108.649,114.125,86.262,99.638,92.156,134.86,85.613,87.004,142.326,30.91,112.49,160.754,138.316,66.84,50.1,28.15,64.961,42.053,133.59,9.28,3.174,0.0
2333382793,1237.033,20,499,True,False,11.197,13.738,18.982,40.271,45.728,70.673,55.167,278.388,102.133,50.376,52.264,16.642,62.157,57.467,191.739,42.72,30.673,25.534,16.685,17.033,32.486,4.98,0.0,0.0
2333382891,1551.884,20,429,True,True,8.22,21.811,48.839,30.524,68.216,150.607,15.253,105.393,50.167,260.631,34.819,7.214,63.31,56.571,298.352,68.801,46.84,11.934,99.994,28.109,70.893,5.386,0.0,0.0
2333383081,1820.154,20,623,True,True,9.174,21.78,143.467,218.836,94.787,21.763,97.037,351.686,235.601,219.372,45.378,0.0,17.429,6.541,25.706,68.101,30.883,22.806,90.673,60.16,5.334,0.0,2.8,30.84
2333383731,1819.756,20,258,True,True,18.72,21.996,135.987,137.753,105.417,107.404,41.625,172.814,130.063,1.278,105.313,3.439,96.847,136.313,143.04,170.953,88.86,47.523,35.184,37.258,78.829,0.0,3.14,0.0
2333384346,983.667,20,348,True,False,5.84,11.887,61.327,64.013,103.506,19.661,27.953,72.163,8.577,58.086,61.924,6.384,36.883,82.994,10.265,66.604,32.574,10.607,67.91,146.449,26.357,1.703,0.0,0.0
